country,date,cases,deaths,recovered
Iraq,2/28/23,2465545,25375,0
Iraq,3/1/23,2465545,25375,0
Iraq,3/2/23,2465545,25375,0
Iraq,3/3/23,2465545,25375,0
Iraq,3/4/23,2465545,25375,0
Iraq,3/5/23,2465545,25375,0
Iraq,3/6/23,2465545,25375,0
Iraq,3/7/23,2465545,25375,0
Iraq,3/8/23,2465545,25375,0
Iraq,3/9/23,2465545,25375,0
Ireland,2/8/23,1701617,8602,0
Ireland,2/9/23,1701617,8602,0
Ireland,2/10/23,1701617,8602,0
Ireland,2/11/23,1701617,8602,0
Ireland,2/12/23,1701617,8602,0
Ireland,2/13/23,1701617,8602,0
Ireland,2/14/23,1701617,8602,0
Ireland,2/15/23,1702523,8629,0
Ireland,2/16/23,1702523,8629,0
Ireland,2/17/23,1702523,8629,0
Ireland,2/18/23,1702523,8629,0
Ireland,2/19/23,1702523,8629,0
Ireland,2/20/23,1702523,8629,0
Ireland,2/21/23,1702523,8629,0
Ireland,2/22/23,1703244,8655,0
Ireland,2/23/23,1703244,8655,0
Ireland,2/24/23,1703244,8655,0
Ireland,2/25/23,1703244,8655,0
Ireland,2/26/23,1703244,8655,0
Ireland,2/27/23,1703244,8655,0
Ireland,2/28/23,1703244,8655,0
Ireland,3/1/23,1703850,8691,0
Ireland,3/2/23,1703850,8691,0
Ireland,3/3/23,1703850,8691,0
Ireland,3/4/23,1703850,8691,0
Ireland,3/5/23,1703850,8691,0
Ireland,3/6/23,1703850,8691,0
Ireland,3/7/23,1703850,8691,0
Ireland,3/8/23,1704502,8708,0
Ireland,3/9/23,1704502,8708,0
Israel,2/8/23,4789863,12224,0
Israel,2/9/23,4790244,12228,0
Israel,2/10/23,4790574,12229,0
Israel,2/11/23,4790765,12229,0
Israel,2/12/23,4791163,12236,0
Israel,2/13/23,4791731,12240,0
Israel,2/14/23,4792484,12242,0
Israel,2/15/23,4792601,12244,0
Israel,2/16/23,4793234,12246,0
Israel,2/17/23,4793720,12246,0
Israel,2/18/23,4793976,12247,0
Israel,2/19/23,4794287,12250,0
Israel,2/20/23,4794287,12250,0
Israel,2/21/23,4795621,12256,0
Israel,2/22/23,4795878,12256,0
Israel,2/23/23,4796663,12268,0
Israel,2/24/23,4797226,12268,0
Israel,2/25/23,4797557,12268,0
Israel,2/26/23,4798142,12272,0
Israel,2/27/23,4798645,12284,0
Israel,2/28/23,4799274,12290,0
Israel,3/1/23,4799631,12292,0
Israel,3/2/23,4800388,12303,0
Israel,3/3/23,4800904,12303,0
Israel,3/4/23,4801221,12303,0
Israel,3/5/23,4801502,12307,0
Israel,3/6/23,4801502,12307,0
Israel,3/7/23,4801502,12307,0
Israel,3/8/23,4803164,12325,0
Israel,3/9/23,4803824,12329,0
Italy,2/8/23,25488166,187272,0
Italy,2/9/23,25488166,187272,0
Italy,2/10/23,25519067,187551,0
Italy,2/11/23,25519067,187551,0
Italy,2/12/23,25519067,187551,0
Italy,2/13/23,25519067,187551,0
Italy,2/14/23,25519067,187551,0
Italy,2/15/23,25519067,187551,0
Italy,2/16/23,25519067,187551,0
Italy,2/17/23,25547414,187850,0
Italy,2/18/23,25547414,187850,0
Italy,2/19/23,25547414,187850,0
Italy,2/20/23,25547414,187850,0
Italy,2/21/23,25547414,187850,0
Italy,2/22/23,25547414,187850,0
Italy,2/23/23,25547414,187850,0
Italy,2/24/23,25576852,188094,0
Italy,2/25/23,25576852,188094,0
Italy,2/26/23,25576852,188094,0
Italy,2/27/23,25576852,188094,0
Italy,2/28/23,25576852,188094,0
Italy,3/1/23,25576852,188094,0
Italy,3/2/23,25576852,188094,0
Italy,3/3/23,25603510,188322,0
Italy,3/4/23,25603510,188322,0
Italy,3/5/23,25603510,188322,0
Italy,3/6/23,25603510,188322,0
Italy,3/7/23,25603510,188322,0
Italy,3/8/23,25603510,188322,0
Italy,3/9/23,25603510,188322,0
Jamaica,2/8/23,153629,3484,0
Jamaica,2/9/23,153905,3488,0
Jamaica,2/10/23,153905,3488,0
Jamaica,2/11/23,153905,3488,0
Jamaica,2/12/23,153905,3488,0
Jamaica,2/13/23,153905,3488,0
Jamaica,2/14/23,154065,3500,0
Jamaica,2/15/23,154065,3500,0
Jamaica,2/16/23,154065,3500,0
Jamaica,2/17/23,154065,3500,0
Jamaica,2/18/23,154065,3500,0
Jamaica,2/19/23,154065,3500,0
Jamaica,2/20/23,154065,3500,0
Jamaica,2/21/23,154065,3500,0
Jamaica,2/22/23,154065,3500,0
Jamaica,2/23/23,154065,3500,0
Jamaica,2/24/23,154065,3500,0
Jamaica,2/25/23,154065,3500,0
Jamaica,2/26/23,154065,3500,0
Jamaica,2/27/23,154065,3500,0
Jamaica,2/28/23,154065,3500,0
Jamaica,3/1/23,154196,3502,0
Jamaica,3/2/23,154196,3502,0
Jamaica,3/3/23,154196,3502,0
Jamaica,3/4/23,154196,3502,0
Jamaica,3/5/23,154196,3502,0
Jamaica,3/6/23,154196,3502,0
Jamaica,3/7/23,154196,3502,0
Jamaica,3/8/23,154287,3511,0
Jamaica,3/9/23,154416,3514,0
Japan,2/8/23,32868798,69970,0
Japan,2/9/23,32901767,70193,0
Japan,2/10/23,32930382,70385,0
Japan,2/11/23,32957753,70566,0
Japan,2/12/23,32971493,70703,0
Japan,2/13/23,32980916,70796,0
Japan,2/14/23,33012986,70931,0
Japan,2/15/23,33041758,71144,0
Japan,2/16/23,33063105,71316,0
Japan,2/17/23,33081711,71457,0
Japan,2/18/23,33098835,71587,0
Japan,2/19/23,33113074,71694,0
Japan,2/20/23,33120094,71745,0
Japan,2/21/23,33139504,71817,0
Japan,2/22/23,33158158,71931,0
Japan,2/23/23,33173351,72059,0
Japan,2/24/23,33179863,72142,0
Japan,2/25/23,33194709,72214,0
Japan,2/26/23,33207108,72276,0
Japan,2/27/23,33212438,72328,0
Japan,2/28/23,33227230,72395,0
Japan,3/1/23,33241180,72494,0
Japan,3/2/23,33252686,72581,0
Japan,3/3/23,33263208,72648,0
Japan,3/4/23,33273639,72729,0
Japan,3/5/23,33282370,72779,0
Japan,3/6/23,33286633,72813,0
Japan,3/7/23,33298799,72848,0
Japan,3/8/23,33310604,72917,0
Japan,3/9/23,33320438,72997,0
Jordan,2/8/23,1746997,14122,0
Jordan,2/9/23,1746997,14122,0
Jordan,2/10/23,1746997,14122,0
Jordan,2/11/23,1746997,14122,0
Jordan,2/12/23,1746997,14122,0
Jordan,2/13/23,1746997,14122,0
Jordan,2/14/23,1746997,14122,0
Jordan,2/15/23,1746997,14122,0
Jordan,2/16/23,1746997,14122,0
Jordan,2/17/23,1746997,14122,0
Jordan,2/18/23,1746997,14122,0
Jordan,2/19/23,1746997,14122,0
Jordan,2/20/23,1746997,14122,0
Jordan,2/21/23,1746997,14122,0
Jordan,2/22/23,1746997,14122,0
Jordan,2/23/23,1746997,14122,0
Jordan,2/24/23,1746997,14122,0
Jordan,2/25/23,1746997,14122,0
Jordan,2/26/23,1746997,14122,0
Jordan,2/27/23,1746997,14122,0
Jordan,2/28/23,1746997,14122,0
Jordan,3/1/23,1746997,14122,0
Jordan,3/2/23,1746997,14122,0
Jordan,3/3/23,1746997,14122,0
Jordan,3/4/23,1746997,14122,0
Jordan,3/5/23,1746997,14122,0
Jordan,3/6/23,1746997,14122,0
Jordan,3/7/23,1746997,14122,0
Jordan,3/8/23,1746997,14122,0
Jordan,3/9/23,1746997,14122,0
Kazakhstan,2/8/23,1496549,19066,0
Kazakhstan,2/9/23,1496549,19066,0
Kazakhstan,2/10/23,1496549,19066,0
Kazakhstan,2/11/23,1496549,19066,0
Kazakhstan,2/12/23,1496549,19066,0
Kazakhstan,2/13/23,1497449,19066,0
Kazakhstan,2/14/23,1497449,19067,0
Kazakhstan,2/15/23,1497449,19067,0
Kazakhstan,2/16/23,1497449,19068,0
Kazakhstan,2/17/23,1497449,19068,0
Kazakhstan,2/18/23,1497449,19068,0
Kazakhstan,2/19/23,1497449,19068,0
Kazakhstan,2/20/23,1497449,19068,0
Kazakhstan,2/21/23,1497449,19068,0
Kazakhstan,2/22/23,1497449,19068,0
Kazakhstan,2/23/23,1497449,19068,0
Kazakhstan,2/24/23,1497449,19068,0
Kazakhstan,2/25/23,1497449,19068,0
Kazakhstan,2/26/23,1497449,19068,0
Kazakhstan,2/27/23,1498668,19068,0
Kazakhstan,2/28/23,1498668,19068,0
Kazakhstan,3/1/23,1498668,19069,0
Kazakhstan,3/2/23,1498668,19069,0
Kazakhstan,3/3/23,1498668,19069,0
Kazakhstan,3/4/23,1498668,19069,0
Kazakhstan,3/5/23,1498668,19069,0
Kazakhstan,3/6/23,1498668,19069,0
Kazakhstan,3/7/23,1498668,19069,0
Kazakhstan,3/8/23,1498668,19071,0
Kazakhstan,3/9/23,1498668,19071,0
Kenya,2/8/23,342817,5688,0
Kenya,2/9/23,342817,5688,0
Kenya,2/10/23,342817,5688,0
Kenya,2/11/23,342817,5688,0
Kenya,2/12/23,342817,5688,0
Kenya,2/13/23,342849,5688,0
Kenya,2/14/23,342849,5688,0
Kenya,2/15/23,342874,5688,0
Kenya,2/16/23,342874,5688,0
Kenya,2/17/23,342874,5688,0
Kenya,2/18/23,342874,5688,0
Kenya,2/19/23,342874,5688,0
Kenya,2/20/23,342874,5688,0
Kenya,2/21/23,342874,5688,0
Kenya,2/22/23,342900,5688,0
Kenya,2/23/23,342900,5688,0
Kenya,2/24/23,342900,5688,0
Kenya,2/25/23,342900,5688,0
Kenya,2/26/23,342900,5688,0
Kenya,2/27/23,342912,5688,0
Kenya,2/28/23,342912,5688,0
Kenya,3/1/23,342919,5688,0
Kenya,3/2/23,342919,5688,0
Kenya,3/3/23,342919,5688,0
Kenya,3/4/23,342919,5688,0
Kenya,3/5/23,342919,5688,0
Kenya,3/6/23,342919,5688,0
Kenya,3/7/23,342932,5688,0
Kenya,3/8/23,342937,5688,0
Kenya,3/9/23,342937,5688,0
Kiribati,2/8/23,5008,18,0
Kiribati,2/9/23,5008,18,0
Kiribati,2/10/23,5008,18,0
Kiribati,2/11/23,5008,18,0
Kiribati,2/12/23,5008,18,0
Kiribati,2/13/23,5008,18,0
Kiribati,2/14/23,5012,18,0
Kiribati,2/15/23,5012,18,0
Kiribati,2/16/23,5012,18,0
Kiribati,2/17/23,5012,18,0
Kiribati,2/18/23,5012,18,0
Kiribati,2/19/23,5012,18,0
Kiribati,2/20/23,5012,18,0
Kiribati,2/21/23,5012,18,0
Kiribati,2/22/23,5013,18,0
Kiribati,2/23/23,5013,18,0
Kiribati,2/24/23,5013,18,0
Kiribati,2/25/23,5013,18,0
Kiribati,2/26/23,5013,18,0
Kiribati,2/27/23,5013,18,0
Kiribati,2/28/23,5013,18,0
Kiribati,3/1/23,5013,18,0
Kiribati,3/2/23,5013,18,0
Kiribati,3/3/23,5013,18,0
Kiribati,3/4/23,5013,18,0
Kiribati,3/5/23,5013,18,0
Kiribati,3/6/23,5013,18,0
Kiribati,3/7/23,5013,18,0
Kiribati,3/8/23,5014,18,0
Kiribati,3/9/23,5014,18,0
N. Korea,2/8/23,1,6,0
N. Korea,2/9/23,1,6,0
N. Korea,2/10/23,1,6,0
N. Korea,2/11/23,1,6,0
N. Korea,2/12/23,1,6,0
N. Korea,2/13/23,1,6,0
N. Korea,2/14/23,1,6,0
N. Korea,2/15/23,1,6,0
N. Korea,2/16/23,1,6,0
N. Korea,2/17/23,1,6,0
N. Korea,2/18/23,1,6,0
N. Korea,2/19/23,1,6,0
N. Korea,2/20/23,1,6,0
N. Korea,2/21/23,1,6,0
N. Korea,2/22/23,1,6,0
N. Korea,2/23/23,1,6,0
N. Korea,2/24/23,1,6,0
N. Korea,2/25/23,1,6,0
N. Korea,2/26/23,1,6,0
N. Korea,2/27/23,1,6,0
N. Korea,2/28/23,1,6,0
N. Korea,3/1/23,1,6,0
N. Korea,3/2/23,1,6,0
N. Korea,3/3/23,1,6,0
N. Korea,3/4/23,1,6,0
N. Korea,3/5/23,1,6,0
N. Korea,3/6/23,1,6,0
N. Korea,3/7/23,1,6,0
N. Korea,3/8/23,1,6,0
N. Korea,3/9/23,1,6,0
S. Korea,2/8/23,30311979,33680,0
S. Korea,2/9/23,30325483,33697,0
S. Korea,2/10/23,30325483,33697,0
S. Korea,2/11/23,30350199,33736,0
S. Korea,2/12/23,30355373,33747,0
S. Korea,2/13/23,30369744,33758,0
S. Korea,2/14/23,30384701,33782,0
S. Korea,2/15/23,30397220,33804,0
S. Korea,2/16/23,30408656,33832,0
S. Korea,2/17/23,30419297,33844,0
S. Korea,2/18/23,30429571,33856,0
S. Korea,2/19/23,30433895,33865,0
S. Korea,2/20/23,30445775,33873,0
S. Korea,2/21/23,30458857,33887,0
S. Korea,2/22/23,30469702,33909,0
S. Korea,2/23/23,30479753,33929,0
S. Korea,2/24/23,30489666,33940,0
S. Korea,2/25/23,30489666,33940,0
S. Korea,2/26/23,30502904,33961,0
S. Korea,2/27/23,30513721,33977,0
S. Korea,2/28/23,30526012,33988,0
S. Korea,3/1/23,30533573,34003,0
S. Korea,3/2/23,30543981,34014,0
S. Korea,3/3/23,30555102,34020,0
S. Korea,3/4/23,30555102,34020,0
S. Korea,3/5/23,30569215,34034,0
S. Korea,3/6/23,30581499,34049,0
S. Korea,3/7/23,30594297,34061,0
S. Korea,3/8/23,30605187,34081,0
S. Korea,3/9/23,30615522,34093,0
Kosovo,2/8/23,272662,3204,0
Kosovo,2/9/23,272675,3204,0
Kosovo,2/10/23,272684,3204,0
Kosovo,2/11/23,272702,3204,0
Kosovo,2/12/23,272710,3204,0
Kosovo,2/13/23,272713,3204,0
Kosovo,2/14/23,272724,3206,0
Kosovo,2/15/23,272757,3206,0
Kosovo,2/16/23,272788,3206,0
Kosovo,2/17/23,272809,3206,0
Kosovo,2/18/23,272829,3206,0
Kosovo,2/19/23,272837,3206,0
Kosovo,2/20/23,272851,3206,0
Kosovo,2/21/23,272866,3206,0
Kosovo,2/22/23,272905,3207,0
Kosovo,2/23/23,272936,3207,0
Kosovo,2/24/23,272965,3207,0
Kosovo,2/25/23,273002,3207,0
Kosovo,2/26/23,273034,3208,0
Kosovo,2/27/23,273046,3210,0
Kosovo,2/28/23,273059,3211,0
Kosovo,3/1/23,273108,3211,0
Kosovo,3/2/23,273143,3211,0
Kosovo,3/3/23,273176,3211,0
Kosovo,3/4/23,273202,3211,0
Kosovo,3/5/23,273223,3211,0
Kosovo,3/6/23,273224,3211,0
Kosovo,3/7/23,273257,3211,0
Kosovo,3/8/23,273291,3211,0
Kosovo,3/9/23,273312,3211,0
Kuwait,2/8/23,662858,2570,0
Kuwait,2/9/23,662858,2570,0
Kuwait,2/10/23,662858,2570,0
Kuwait,2/11/23,662858,2570,0
Kuwait,2/12/23,662858,2570,0
Kuwait,2/13/23,662858,2570,0
Kuwait,2/14/23,662858,2570,0
Kuwait,2/15/23,662858,2570,0
Kuwait,2/16/23,662858,2570,0
Kuwait,2/17/23,662858,2570,0
Kuwait,2/18/23,662858,2570,0
Kuwait,2/19/23,662858,2570,0
Kuwait,2/20/23,662858,2570,0
Kuwait,2/21/23,662858,2570,0
Kuwait,2/22/23,663456,2570,0
Kuwait,2/23/23,663456,2570,0
Kuwait,2/24/23,663456,2570,0
Kuwait,2/25/23,663456,2570,0
Kuwait,2/26/23,663456,2570,0
Kuwait,2/27/23,663456,2570,0
Kuwait,2/28/23,663456,2570,0
Kuwait,3/1/23,663456,2570,0
Kuwait,3/2/23,663456,2570,0
Kuwait,3/3/23,663456,2570,0
Kuwait,3/4/23,663456,2570,0
Kuwait,3/5/23,663456,2570,0
Kuwait,3/6/23,663456,2570,0
Kuwait,3/7/23,663456,2570,0
Kuwait,3/8/23,663860,2570,0
Kuwait,3/9/23,663860,2570,0
Kyrgyzstan,2/8/23,206599,2991,0
Kyrgyzstan,2/9/23,206599,2991,0
Kyrgyzstan,2/10/23,206599,2991,0
Kyrgyzstan,2/11/23,206599,2991,0
Kyrgyzstan,2/12/23,206599,2991,0
Kyrgyzstan,2/13/23,206611,2991,0
Kyrgyzstan,2/14/23,206611,2991,0
Kyrgyzstan,2/15/23,206611,2991,0
Kyrgyzstan,2/16/23,206611,2991,0
Kyrgyzstan,2/17/23,206611,2991,0
Kyrgyzstan,2/18/23,206611,2991,0
Kyrgyzstan,2/19/23,206611,2991,0
Kyrgyzstan,2/20/23,206611,2991,0
Kyrgyzstan,2/21/23,206611,2991,0
Kyrgyzstan,2/22/23,206633,2991,0
Kyrgyzstan,2/23/23,206633,2991,0
Kyrgyzstan,2/24/23,206633,2991,0
Kyrgyzstan,2/25/23,206633,2991,0
Kyrgyzstan,2/26/23,206633,2991,0
Kyrgyzstan,2/27/23,206633,2991,0
Kyrgyzstan,2/28/23,206633,2991,0
Kyrgyzstan,3/1/23,206673,2991,0
Kyrgyzstan,3/2/23,206673,2991,0
Kyrgyzstan,3/3/23,206673,2991,0
Kyrgyzstan,3/4/23,206673,2991,0
Kyrgyzstan,3/5/23,206673,2991,0
Kyrgyzstan,3/6/23,206673,2991,0
Kyrgyzstan,3/7/23,206673,2991,0
Kyrgyzstan,3/8/23,206708,2991,0
Kyrgyzstan,3/9/23,206708,2991,0
Lao People's Democratic Republic,2/8/23,217992,758,0
Lao People's Democratic Republic,2/9/23,217998,758,0
Lao People's Democratic Republic,2/10/23,217998,758,0
Lao People's Democratic Republic,2/11/23,217998,758,0
Lao People's Democratic Republic,2/12/23,217999,758,0
Lao People's Democratic Republic,2/13/23,218000,758,0
Lao People's Democratic Republic,2/14/23,218001,758,0
Lao People's Democratic Republic,2/15/23,218006,758,0
Lao People's Democratic Republic,2/16/23,218006,758,0
Lao People's Democratic Republic,2/17/23,218006,758,0
Lao People's Democratic Republic,2/18/23,218006,758,0
Lao People's Democratic Republic,2/19/23,218009,758,0
Lao People's Democratic Republic,2/20/23,218012,758,0
Lao People's Democratic Republic,2/21/23,218012,758,0
Lao People's Democratic Republic,2/22/23,218014,758,0
Lao People's Democratic Republic,2/23/23,218014,758,0
Lao People's Democratic Republic,2/24/23,218015,758,0
Lao People's Democratic Republic,2/25/23,218015,758,0
Lao People's Democratic Republic,2/26/23,218015,758,0
Lao People's Democratic Republic,2/27/23,218015,758,0
Lao People's Democratic Republic,2/28/23,218015,758,0
Lao People's Democratic Republic,3/1/23,218017,758,0
Lao People's Democratic Republic,3/2/23,218017,758,0
Lao People's Democratic Republic,3/3/23,218019,758,0
Lao People's Democratic Republic,3/4/23,218020,758,0
Lao People's Democratic Republic,3/5/23,218020,758,0
Lao People's Democratic Republic,3/6/23,218020,758,0
Lao People's Democratic Republic,3/7/23,218020,758,0
Lao People's Democratic Republic,3/8/23,218023,758,0
Lao People's Democratic Republic,3/9/23,218023,758,0
Latvia,2/8/23,975524,6243,0
Latvia,2/9/23,975556,6243,0
Latvia,2/10/23,975590,6245,0
Latvia,2/11/23,975590,6245,0
Latvia,2/12/23,975590,6245,0
Latvia,2/13/23,975649,6245,0
Latvia,2/14/23,975683,6246,0
Latvia,2/15/23,975716,6247,0
Latvia,2/16/23,975738,6251,0
Latvia,2/17/23,975767,6255,0
Latvia,2/18/23,975767,6255,0
Latvia,2/19/23,975767,6255,0
Latvia,2/20/23,975822,6255,0
Latvia,2/21/23,975847,6255,0
Latvia,2/22/23,975884,6258,0
Latvia,2/23/23,975903,6258,0
Latvia,2/24/23,975928,6258,0
Latvia,2/25/23,975928,6258,0
Latvia,2/26/23,975928,6258,0
Latvia,2/27/23,975977,6258,0
Latvia,2/28/23,975999,6258,0
Latvia,3/1/23,976031,6265,0
Latvia,3/2/23,976051,6265,0
Latvia,3/3/23,976095,6265,0
Latvia,3/4/23,976095,6265,0
Latvia,3/5/23,976095,6265,0
Latvia,3/6/23,976162,6265,0
Latvia,3/7/23,976188,6265,0
Latvia,3/8/23,976228,6269,0
Latvia,3/9/23,976255,6269,0
Lebanon,2/8/23,1229771,10800,0
Lebanon,2/9/23,1229915,10801,0
Lebanon,2/10/23,1229915,10801,0
Lebanon,2/11/23,1229915,10801,0
Lebanon,2/12/23,1230141,10803,0
Lebanon,2/13/23,1230268,10805,0
Lebanon,2/14/23,1230268,10805,0
Lebanon,2/15/23,1230463,10808,0
Lebanon,2/16/23,1230569,10810,0
Lebanon,2/17/23,1230682,10813,0
Lebanon,2/18/23,1230682,10813,0
Lebanon,2/19/23,1230682,10813,0
Lebanon,2/20/23,1231040,10819,0
Lebanon,2/21/23,1231040,10819,0
Lebanon,2/22/23,1231303,10821,0
Lebanon,2/23/23,1231303,10821,0
Lebanon,2/24/23,1231456,10822,0
Lebanon,2/25/23,1231577,10823,0
Lebanon,2/26/23,1231713,10825,0
Lebanon,2/27/23,1231840,10828,0
Lebanon,2/28/23,1231840,10828,0
Lebanon,3/1/23,1232063,10832,0
Lebanon,3/2/23,1232063,10832,0
Lebanon,3/3/23,1232301,10835,0
Lebanon,3/4/23,1232301,10835,0
Lebanon,3/5/23,1232517,10840,0
Lebanon,3/6/23,1232517,10840,0
Lebanon,3/7/23,1232517,10840,0
Lebanon,3/8/23,1232649,10840,0
Lebanon,3/9/23,1232828,10841,0
Lesotho,2/8/23,34790,723,0
Lesotho,2/9/23,34790,723,0
Lesotho,2/10/23,34790,723,0
Lesotho,2/11/23,34790,723,0
Lesotho,2/12/23,34790,723,0
Lesotho,2/13/23,34790,723,0
Lesotho,2/14/23,34790,723,0
Lesotho,2/15/23,34790,723,0
Lesotho,2/16/23,34790,723,0
Lesotho,2/17/23,34790,723,0
Lesotho,2/18/23,34790,723,0
Lesotho,2/19/23,34790,723,0
Lesotho,2/20/23,34790,723,0
Lesotho,2/21/23,34790,723,0
Lesotho,2/22/23,34790,723,0
Lesotho,2/23/23,34790,723,0
Lesotho,2/24/23,34790,723,0
Lesotho,2/25/23,34790,723,0
Lesotho,2/26/23,34790,723,0
Lesotho,2/27/23,34790,723,0
Lesotho,2/28/23,34790,723,0
Lesotho,3/1/23,34790,723,0
Lesotho,3/2/23,34790,723,0
Lesotho,3/3/23,34790,723,0
Lesotho,3/4/23,34790,723,0
Lesotho,3/5/23,34790,723,0
Lesotho,3/6/23,34790,723,0
Lesotho,3/7/23,34790,723,0
Lesotho,3/8/23,34790,723,0
Lesotho,3/9/23,34790,723,0
Liberia,2/8/23,8065,294,0
Liberia,2/9/23,8065,294,0
Liberia,2/10/23,8065,294,0
Liberia,2/11/23,8065,294,0
Liberia,2/12/23,8065,294,0
Liberia,2/13/23,8065,294,0
Liberia,2/14/23,8065,294,0
Liberia,2/15/23,8065,294,0
Liberia,2/16/23,8065,294,0
Liberia,2/17/23,8065,294,0
Liberia,2/18/23,8065,294,0
Liberia,2/19/23,8065,294,0
Liberia,2/20/23,8065,294,0
Liberia,2/21/23,8065,294,0
Liberia,2/22/23,8065,294,0
Liberia,2/23/23,8065,294,0
Liberia,2/24/23,8065,294,0
Liberia,2/25/23,8065,294,0
Liberia,2/26/23,8065,294,0
Liberia,2/27/23,8077,294,0
Liberia,2/28/23,8077,294,0
Liberia,3/1/23,8090,295,0
Liberia,3/2/23,8090,295,0
Liberia,3/3/23,8090,295,0
Liberia,3/4/23,8090,295,0
Liberia,3/5/23,8090,295,0
Liberia,3/6/23,8090,295,0
Liberia,3/7/23,8090,295,0
Liberia,3/8/23,8090,295,0
Liberia,3/9/23,8090,295,0
Libyan Arab Jamahiriya,2/8/23,507166,6437,0
Libyan Arab Jamahiriya,2/9/23,507166,6437,0
Libyan Arab Jamahiriya,2/10/23,507166,6437,0
Libyan Arab Jamahiriya,2/11/23,507166,6437,0
Libyan Arab Jamahiriya,2/12/23,507166,6437,0
Libyan Arab Jamahiriya,2/13/23,507170,6437,0
Libyan Arab Jamahiriya,2/14/23,507170,6437,0
Libyan Arab Jamahiriya,2/15/23,507170,6437,0
Libyan Arab Jamahiriya,2/16/23,507170,6437,0
Libyan Arab Jamahiriya,2/17/23,507170,6437,0
Libyan Arab Jamahiriya,2/18/23,507170,6437,0
Libyan Arab Jamahiriya,2/19/23,507170,6437,0
Libyan Arab Jamahiriya,2/20/23,507171,6437,0
Libyan Arab Jamahiriya,2/21/23,507171,6437,0
Libyan Arab Jamahiriya,2/22/23,507171,6437,0
Libyan Arab Jamahiriya,2/23/23,507171,6437,0
Libyan Arab Jamahiriya,2/24/23,507171,6437,0
Libyan Arab Jamahiriya,2/25/23,507171,6437,0
Libyan Arab Jamahiriya,2/26/23,507171,6437,0
Libyan Arab Jamahiriya,2/27/23,507174,6437,0
Libyan Arab Jamahiriya,2/28/23,507174,6437,0
Libyan Arab Jamahiriya,3/1/23,507174,6437,0
Libyan Arab Jamahiriya,3/2/23,507174,6437,0
Libyan Arab Jamahiriya,3/3/23,507174,6437,0
Libyan Arab Jamahiriya,3/4/23,507174,6437,0
Libyan Arab Jamahiriya,3/5/23,507174,6437,0
Libyan Arab Jamahiriya,3/6/23,507187,6437,0
Libyan Arab Jamahiriya,3/7/23,507187,6437,0
Libyan Arab Jamahiriya,3/8/23,507187,6437,0
Libyan Arab Jamahiriya,3/9/23,507187,6437,0
Liechtenstein,2/8/23,21372,89,0
Liechtenstein,2/9/23,21372,89,0
Liechtenstein,2/10/23,21372,89,0
Liechtenstein,2/11/23,21372,89,0
Liechtenstein,2/12/23,21372,89,0
Liechtenstein,2/13/23,21372,89,0
Liechtenstein,2/14/23,21374,89,0
Liechtenstein,2/15/23,21387,89,0
Liechtenstein,2/16/23,21387,89,0
Liechtenstein,2/17/23,21387,89,0
Liechtenstein,2/18/23,21387,89,0
Liechtenstein,2/19/23,21387,89,0
Liechtenstein,2/20/23,21387,89,0
Liechtenstein,2/21/23,21387,89,0
Liechtenstein,2/22/23,21387,89,0
Liechtenstein,2/23/23,21395,89,0
Liechtenstein,2/24/23,21395,89,0
Liechtenstein,2/25/23,21395,89,0
Liechtenstein,2/26/23,21395,89,0
Liechtenstein,2/27/23,21413,89,0
Liechtenstein,2/28/23,21421,89,0
Liechtenstein,3/1/23,21421,89,0
Liechtenstein,3/2/23,21421,89,0
Liechtenstein,3/3/23,21426,89,0
Liechtenstein,3/4/23,21426,89,0
Liechtenstein,3/5/23,21426,89,0
Liechtenstein,3/6/23,21426,89,0
Liechtenstein,3/7/23,21426,89,0
Liechtenstein,3/8/23,21432,89,0
Liechtenstein,3/9/23,21432,89,0
Lithuania,2/8/23,1298880,9556,0
Lithuania,2/9/23,1299273,9554,0
Lithuania,2/10/23,1299616,9555,0
Lithuania,2/11/23,1299922,9555,0
Lithuania,2/12/23,1299971,9555,0
Lithuania,2/13/23,1300014,9559,0
Lithuania,2/14/23,1300592,9561,0
Lithuania,2/15/23,1300959,9560,0
Lithuania,2/16/23,1301338,9560,0
Lithuania,2/17/23,1301374,9570,0
Lithuania,2/18/23,1301808,9570,0
Lithuania,2/19/23,1301860,9570,0
Lithuania,2/20/23,1301903,9575,0
Lithuania,2/21/23,1302560,9579,0
Lithuania,2/22/23,1303028,9578,0
Lithuania,2/23/23,1303362,9582,0
Lithuania,2/24/23,1303681,9582,0
Lithuania,2/25/23,1304023,9582,0
Lithuania,2/26/23,1304062,9582,0
Lithuania,2/27/23,1304114,9585,0
Lithuania,2/28/23,1304750,9585,0
Lithuania,3/1/23,1305163,9589,0
Lithuania,3/2/23,1305543,9589,0
Lithuania,3/3/23,1305902,9590,0
Lithuania,3/4/23,1306273,9590,0
Lithuania,3/5/23,1306327,9590,0
Lithuania,3/6/23,1306368,9594,0
Lithuania,3/7/23,1307021,9595,0
Lithuania,3/8/23,1307448,9596,0
Lithuania,3/9/23,1307448,9596,0
Luxembourg,2/8/23,315173,1212,0
Luxembourg,2/9/23,315268,1212,0
Luxembourg,2/10/23,315352,1212,0
Luxembourg,2/11/23,315352,1212,0
Luxembourg,2/12/23,315352,1212,0
Luxembourg,2/13/23,315412,1212,0
