country,date,cases,deaths,recovered,new_cases,new_deaths,new_recovered
Central African Republic,2023-03-03,15368,113,0,0.0,0.0,0.0
Central African Republic,2023-03-04,15368,113,0,0.0,0.0,0.0
Central African Republic,2023-03-05,15368,113,0,0.0,0.0,0.0
Central African Republic,2023-03-06,15368,113,0,0.0,0.0,0.0
Central African Republic,2023-03-07,15368,113,0,0.0,0.0,0.0
Central African Republic,2023-03-08,15368,113,0,0.0,0.0,0.0
Central African Republic,2023-03-09,15368,113,0,0.0,0.0,0.0
Chad,2023-02-08,7652,194,0,0.0,0.0,0.0
Chad,2023-02-09,7652,194,0,0.0,0.0,0.0
Chad,2023-02-10,7652,194,0,0.0,0.0,0.0
Chad,2023-02-11,7652,194,0,0.0,0.0,0.0
Chad,2023-02-12,7652,194,0,0.0,0.0,0.0
Chad,2023-02-13,7661,194,0,9.0,0.0,0.0
Chad,2023-02-14,7661,194,0,0.0,0.0,0.0
Chad,2023-02-15,7661,194,0,0.0,0.0,0.0
Chad,2023-02-16,7661,194,0,0.0,0.0,0.0
Chad,2023-02-17,7661,194,0,0.0,0.0,0.0
Chad,2023-02-18,7661,194,0,0.0,0.0,0.0
Chad,2023-02-19,7661,194,0,0.0,0.0,0.0
Chad,2023-02-20,7675,194,0,14.0,0.0,0.0
Chad,2023-02-21,7675,194,0,0.0,0.0,0.0
Chad,2023-02-22,7675,194,0,0.0,0.0,0.0
Chad,2023-02-23,7675,194,0,0.0,0.0,0.0
Chad,2023-02-24,7675,194,0,0.0,0.0,0.0
Chad,2023-02-25,7675,194,0,0.0,0.0,0.0
Chad,2023-02-26,7675,194,0,0.0,0.0,0.0
Chad,2023-02-27,7678,194,0,3.0,0.0,0.0
Chad,2023-02-28,7678,194,0,0.0,0.0,0.0
Chad,2023-03-01,7678,194,0,0.0,0.0,0.0
Chad,2023-03-02,7678,194,0,0.0,0.0,0.0
Chad,2023-03-03,7678,194,0,0.0,0.0,0.0
Chad,2023-03-04,7678,194,0,0.0,0.0,0.0
Chad,2023-03-05,7678,194,0,0.0,0.0,0.0
Chad,2023-03-06,7678,194,0,0.0,0.0,0.0
Chad,2023-03-07,7679,194,0,1.0,0.0,0.0
Chad,2023-03-08,7679,194,0,0.0,0.0,0.0
Chad,2023-03-09,7679,194,0,0.0,0.0,0.0
Chile,2023-02-08,5132118,63919,0,0.0,0.0,0.0
Chile,2023-02-09,5133941,63941,0,1823.0,22.0,0.0
Chile,2023-02-10,5135705,63965,0,1764.0,24.0,0.0
Chile,2023-02-11,5137305,63985,0,1600.0,20.0,0.0
Chile,2023-02-12,5138732,63998,0,1427.0,13.0,0.0
Chile,2023-02-13,5139804,64013,0,1072.0,15.0,0.0
Chile,2023-02-14,5140809,64015,0,1005.0,2.0,0.0
Chile,2023-02-15,5142449,64022,0,1640.0,7.0,0.0
Chile,2023-02-16,5144220,64040,0,1771.0,18.0,0.0
Chile,2023-02-17,5146020,64053,0,1800.0,13.0,0.0
Chile,2023-02-18,5147683,64067,0,1663.0,14.0,0.0
Chile,2023-02-19,5149301,64085,0,1618.0,18.0,0.0
Chile,2023-02-20,5150626,64102,0,1325.0,17.0,0.0
Chile,2023-02-21,5151881,64106,0,1255.0,4.0,0.0
Chile,2023-02-22,5154016,64109,0,2135.0,3.0,0.0
Chile,2023-02-23,5156519,64128,0,2503.0,19.0,0.0
Chile,2023-02-24,5158953,64145,0,2434.0,17.0,0.0
Chile,2023-02-25,5161209,64158,0,2256.0,13.0,0.0
Chile,2023-02-26,5163316,64166,0,2107.0,8.0,0.0
Chile,2023-02-27,5164922,64174,0,1606.0,8.0,0.0
Chile,2023-02-28,5166328,64175,0,1406.0,1.0,0.0
Chile,2023-03-01,5169139,64177,0,2811.0,2.0,0.0
Chile,2023-03-02,5172090,64197,0,2951.0,20.0,0.0
Chile,2023-03-03,5174951,64210,0,2861.0,13.0,0.0
Chile,2023-03-04,5177770,64222,0,2819.0,12.0,0.0
Chile,2023-03-05,5180329,64230,0,2559.0,8.0,0.0
Chile,2023-03-06,5182360,64247,0,2031.0,17.0,0.0
Chile,2023-03-07,5184582,64250,0,2222.0,3.0,0.0
Chile,2023-03-08,5188380,64254,0,3798.0,4.0,0.0
Chile,2023-03-09,5192286,64273,0,3906.0,19.0,0.0
China,2023-02-08,2275,7,0,0.0,0.0,0.0
China,2023-02-08,40774,20,0,38499.0,13.0,0.0
China,2023-02-08,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-08,17122,2,0,2407.0,-9.0,0.0
China,2023-02-08,1742,2,0,-15380.0,0.0,0.0
China,2023-02-08,103248,10,0,101506.0,8.0,0.0
China,2023-02-08,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-08,2534,2,0,-10837.0,0.0,0.0
China,2023-02-08,10483,6,0,7949.0,4.0,0.0
China,2023-02-08,3292,7,0,-7191.0,1.0,0.0
China,2023-02-08,6603,18,0,3311.0,11.0,0.0
China,2023-02-08,9948,23,0,3345.0,5.0,0.0
China,2023-02-08,2876106,13403,0,2866158.0,13380.0,0.0
China,2023-02-08,72131,4515,0,-2803975.0,-8888.0,0.0
China,2023-02-08,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-08,8847,1,0,1410.0,-3.0,0.0
China,2023-02-08,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-08,3423,2,0,-1652.0,2.0,0.0
China,2023-02-08,40764,5,0,37341.0,3.0,0.0
China,2023-02-08,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-08,3505,121,0,-42.0,119.0,0.0
China,2023-02-08,1276,0,0,-2229.0,-121.0,0.0
China,2023-02-08,782,0,0,-494.0,0.0,0.0
China,2023-02-08,7326,5,0,6544.0,5.0,0.0
China,2023-02-08,5880,10,0,-1446.0,5.0,0.0
China,2023-02-08,67040,595,0,61160.0,585.0,0.0
China,2023-02-08,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-08,14567,12,0,7400.0,11.0,0.0
China,2023-02-08,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-08,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-08,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-08,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-08,9743,4,0,6654.0,1.0,0.0
China,2023-02-08,11848,1,0,2105.0,-3.0,0.0
China,2023-02-09,2275,7,0,-9573.0,6.0,0.0
China,2023-02-09,40774,20,0,38499.0,13.0,0.0
China,2023-02-09,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-09,17122,2,0,2407.0,-9.0,0.0
China,2023-02-09,1742,2,0,-15380.0,0.0,0.0
China,2023-02-09,103248,10,0,101506.0,8.0,0.0
China,2023-02-09,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-09,2534,2,0,-10837.0,0.0,0.0
China,2023-02-09,10483,6,0,7949.0,4.0,0.0
China,2023-02-09,3292,7,0,-7191.0,1.0,0.0
China,2023-02-09,6603,18,0,3311.0,11.0,0.0
China,2023-02-09,9948,23,0,3345.0,5.0,0.0
China,2023-02-09,2876106,13409,0,2866158.0,13386.0,0.0
China,2023-02-09,72131,4515,0,-2803975.0,-8894.0,0.0
China,2023-02-09,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-09,8847,1,0,1410.0,-3.0,0.0
China,2023-02-09,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-09,3423,2,0,-1652.0,2.0,0.0
China,2023-02-09,40764,5,0,37341.0,3.0,0.0
China,2023-02-09,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-09,3506,121,0,-41.0,119.0,0.0
China,2023-02-09,1276,0,0,-2230.0,-121.0,0.0
China,2023-02-09,782,0,0,-494.0,0.0,0.0
China,2023-02-09,7326,5,0,6544.0,5.0,0.0
China,2023-02-09,5880,10,0,-1446.0,5.0,0.0
China,2023-02-09,67040,595,0,61160.0,585.0,0.0
China,2023-02-09,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-09,14567,12,0,7400.0,11.0,0.0
China,2023-02-09,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-09,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-09,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-09,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-09,9743,4,0,6654.0,1.0,0.0
China,2023-02-09,11848,1,0,2105.0,-3.0,0.0
China,2023-02-10,2275,7,0,-9573.0,6.0,0.0
China,2023-02-10,40774,20,0,38499.0,13.0,0.0
China,2023-02-10,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-10,17122,2,0,2407.0,-9.0,0.0
China,2023-02-10,1742,2,0,-15380.0,0.0,0.0
China,2023-02-10,103248,10,0,101506.0,8.0,0.0
China,2023-02-10,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-10,2534,2,0,-10837.0,0.0,0.0
China,2023-02-10,10483,6,0,7949.0,4.0,0.0
China,2023-02-10,3292,7,0,-7191.0,1.0,0.0
China,2023-02-10,6603,18,0,3311.0,11.0,0.0
China,2023-02-10,9948,23,0,3345.0,5.0,0.0
China,2023-02-10,2876106,13414,0,2866158.0,13391.0,0.0
China,2023-02-10,72131,4515,0,-2803975.0,-8899.0,0.0
China,2023-02-10,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-10,8847,1,0,1410.0,-3.0,0.0
China,2023-02-10,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-10,3423,2,0,-1652.0,2.0,0.0
China,2023-02-10,40764,5,0,37341.0,3.0,0.0
China,2023-02-10,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-10,3506,121,0,-41.0,119.0,0.0
China,2023-02-10,1276,0,0,-2230.0,-121.0,0.0
China,2023-02-10,782,0,0,-494.0,0.0,0.0
China,2023-02-10,7326,5,0,6544.0,5.0,0.0
China,2023-02-10,5880,10,0,-1446.0,5.0,0.0
China,2023-02-10,67040,595,0,61160.0,585.0,0.0
China,2023-02-10,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-10,14567,12,0,7400.0,11.0,0.0
China,2023-02-10,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-10,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-10,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-10,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-10,9743,4,0,6654.0,1.0,0.0
China,2023-02-10,11848,1,0,2105.0,-3.0,0.0
China,2023-02-11,2275,7,0,-9573.0,6.0,0.0
China,2023-02-11,40774,20,0,38499.0,13.0,0.0
China,2023-02-11,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-11,17122,2,0,2407.0,-9.0,0.0
China,2023-02-11,1742,2,0,-15380.0,0.0,0.0
China,2023-02-11,103248,10,0,101506.0,8.0,0.0
China,2023-02-11,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-11,2534,2,0,-10837.0,0.0,0.0
China,2023-02-11,10483,6,0,7949.0,4.0,0.0
China,2023-02-11,3292,7,0,-7191.0,1.0,0.0
China,2023-02-11,6603,18,0,3311.0,11.0,0.0
China,2023-02-11,9948,23,0,3345.0,5.0,0.0
China,2023-02-11,2876106,13418,0,2866158.0,13395.0,0.0
China,2023-02-11,72131,4515,0,-2803975.0,-8903.0,0.0
China,2023-02-11,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-11,8847,1,0,1410.0,-3.0,0.0
China,2023-02-11,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-11,3423,2,0,-1652.0,2.0,0.0
China,2023-02-11,40764,5,0,37341.0,3.0,0.0
China,2023-02-11,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-11,3507,121,0,-40.0,119.0,0.0
China,2023-02-11,1276,0,0,-2231.0,-121.0,0.0
China,2023-02-11,782,0,0,-494.0,0.0,0.0
China,2023-02-11,7326,5,0,6544.0,5.0,0.0
China,2023-02-11,5880,10,0,-1446.0,5.0,0.0
China,2023-02-11,67040,595,0,61160.0,585.0,0.0
China,2023-02-11,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-11,14567,12,0,7400.0,11.0,0.0
China,2023-02-11,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-11,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-11,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-11,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-11,9743,4,0,6654.0,1.0,0.0
China,2023-02-11,11848,1,0,2105.0,-3.0,0.0
China,2023-02-12,2275,7,0,-9573.0,6.0,0.0
China,2023-02-12,40774,20,0,38499.0,13.0,0.0
China,2023-02-12,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-12,17122,2,0,2407.0,-9.0,0.0
China,2023-02-12,1742,2,0,-15380.0,0.0,0.0
China,2023-02-12,103248,10,0,101506.0,8.0,0.0
China,2023-02-12,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-12,2534,2,0,-10837.0,0.0,0.0
China,2023-02-12,10483,6,0,7949.0,4.0,0.0
China,2023-02-12,3292,7,0,-7191.0,1.0,0.0
China,2023-02-12,6603,18,0,3311.0,11.0,0.0
China,2023-02-12,9948,23,0,3345.0,5.0,0.0
China,2023-02-12,2876106,13420,0,2866158.0,13397.0,0.0
China,2023-02-12,72131,4515,0,-2803975.0,-8905.0,0.0
China,2023-02-12,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-12,8847,1,0,1410.0,-3.0,0.0
China,2023-02-12,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-12,3423,2,0,-1652.0,2.0,0.0
China,2023-02-12,40764,5,0,37341.0,3.0,0.0
China,2023-02-12,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-12,3507,121,0,-40.0,119.0,0.0
China,2023-02-12,1276,0,0,-2231.0,-121.0,0.0
China,2023-02-12,782,0,0,-494.0,0.0,0.0
China,2023-02-12,7326,5,0,6544.0,5.0,0.0
China,2023-02-12,5880,10,0,-1446.0,5.0,0.0
China,2023-02-12,67040,595,0,61160.0,585.0,0.0
China,2023-02-12,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-12,14567,12,0,7400.0,11.0,0.0
China,2023-02-12,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-12,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-12,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-12,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-12,9743,4,0,6654.0,1.0,0.0
China,2023-02-12,11848,1,0,2105.0,-3.0,0.0
China,2023-02-13,2275,7,0,-9573.0,6.0,0.0
China,2023-02-13,40774,20,0,38499.0,13.0,0.0
China,2023-02-13,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-13,17122,2,0,2407.0,-9.0,0.0
China,2023-02-13,1742,2,0,-15380.0,0.0,0.0
China,2023-02-13,103248,10,0,101506.0,8.0,0.0
China,2023-02-13,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-13,2534,2,0,-10837.0,0.0,0.0
China,2023-02-13,10483,6,0,7949.0,4.0,0.0
China,2023-02-13,3292,7,0,-7191.0,1.0,0.0
China,2023-02-13,6603,18,0,3311.0,11.0,0.0
China,2023-02-13,9948,23,0,3345.0,5.0,0.0
China,2023-02-13,2876106,13424,0,2866158.0,13401.0,0.0
China,2023-02-13,72131,4515,0,-2803975.0,-8909.0,0.0
China,2023-02-13,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-13,8847,1,0,1410.0,-3.0,0.0
China,2023-02-13,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-13,3423,2,0,-1652.0,2.0,0.0
China,2023-02-13,40764,5,0,37341.0,3.0,0.0
China,2023-02-13,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-13,3507,121,0,-40.0,119.0,0.0
China,2023-02-13,1276,0,0,-2231.0,-121.0,0.0
China,2023-02-13,782,0,0,-494.0,0.0,0.0
China,2023-02-13,7326,5,0,6544.0,5.0,0.0
China,2023-02-13,5880,10,0,-1446.0,5.0,0.0
China,2023-02-13,67040,595,0,61160.0,585.0,0.0
China,2023-02-13,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-13,14567,12,0,7400.0,11.0,0.0
China,2023-02-13,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-13,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-13,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-13,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-13,9743,4,0,6654.0,1.0,0.0
China,2023-02-13,11848,1,0,2105.0,-3.0,0.0
China,2023-02-14,2275,7,0,-9573.0,6.0,0.0
China,2023-02-14,40774,20,0,38499.0,13.0,0.0
China,2023-02-14,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-14,17122,2,0,2407.0,-9.0,0.0
China,2023-02-14,1742,2,0,-15380.0,0.0,0.0
China,2023-02-14,103248,10,0,101506.0,8.0,0.0
China,2023-02-14,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-14,2534,2,0,-10837.0,0.0,0.0
China,2023-02-14,10483,6,0,7949.0,4.0,0.0
China,2023-02-14,3292,7,0,-7191.0,1.0,0.0
China,2023-02-14,6603,18,0,3311.0,11.0,0.0
China,2023-02-14,9948,23,0,3345.0,5.0,0.0
China,2023-02-14,2876106,13427,0,2866158.0,13404.0,0.0
China,2023-02-14,72131,4515,0,-2803975.0,-8912.0,0.0
China,2023-02-14,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-14,8847,1,0,1410.0,-3.0,0.0
China,2023-02-14,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-14,3423,2,0,-1652.0,2.0,0.0
China,2023-02-14,40764,5,0,37341.0,3.0,0.0
China,2023-02-14,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-14,3507,121,0,-40.0,119.0,0.0
China,2023-02-14,1276,0,0,-2231.0,-121.0,0.0
China,2023-02-14,782,0,0,-494.0,0.0,0.0
China,2023-02-14,7326,5,0,6544.0,5.0,0.0
China,2023-02-14,5880,10,0,-1446.0,5.0,0.0
China,2023-02-14,67040,595,0,61160.0,585.0,0.0
China,2023-02-14,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-14,14567,12,0,7400.0,11.0,0.0
China,2023-02-14,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-14,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-14,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-14,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-14,9743,4,0,6654.0,1.0,0.0
China,2023-02-14,11848,1,0,2105.0,-3.0,0.0
China,2023-02-15,2275,7,0,-9573.0,6.0,0.0
China,2023-02-15,40774,20,0,38499.0,13.0,0.0
China,2023-02-15,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-15,17122,2,0,2407.0,-9.0,0.0
China,2023-02-15,1742,2,0,-15380.0,0.0,0.0
China,2023-02-15,103248,10,0,101506.0,8.0,0.0
China,2023-02-15,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-15,2534,2,0,-10837.0,0.0,0.0
China,2023-02-15,10483,6,0,7949.0,4.0,0.0
China,2023-02-15,3292,7,0,-7191.0,1.0,0.0
China,2023-02-15,6603,18,0,3311.0,11.0,0.0
China,2023-02-15,9948,23,0,3345.0,5.0,0.0
China,2023-02-15,2876106,13431,0,2866158.0,13408.0,0.0
China,2023-02-15,72131,4515,0,-2803975.0,-8916.0,0.0
China,2023-02-15,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-15,8847,1,0,1410.0,-3.0,0.0
China,2023-02-15,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-15,3423,2,0,-1652.0,2.0,0.0
China,2023-02-15,40764,5,0,37341.0,3.0,0.0
China,2023-02-15,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-15,3510,121,0,-37.0,119.0,0.0
China,2023-02-15,1276,0,0,-2234.0,-121.0,0.0
China,2023-02-15,782,0,0,-494.0,0.0,0.0
China,2023-02-15,7326,5,0,6544.0,5.0,0.0
China,2023-02-15,5880,10,0,-1446.0,5.0,0.0
China,2023-02-15,67040,595,0,61160.0,585.0,0.0
China,2023-02-15,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-15,14567,12,0,7400.0,11.0,0.0
China,2023-02-15,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-15,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-15,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-15,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-15,9743,4,0,6654.0,1.0,0.0
China,2023-02-15,11848,1,0,2105.0,-3.0,0.0
China,2023-02-16,2275,7,0,-9573.0,6.0,0.0
China,2023-02-16,40774,20,0,38499.0,13.0,0.0
China,2023-02-16,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-16,17122,2,0,2407.0,-9.0,0.0
China,2023-02-16,1742,2,0,-15380.0,0.0,0.0
China,2023-02-16,103248,10,0,101506.0,8.0,0.0
China,2023-02-16,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-16,2534,2,0,-10837.0,0.0,0.0
China,2023-02-16,10483,6,0,7949.0,4.0,0.0
China,2023-02-16,3292,7,0,-7191.0,1.0,0.0
China,2023-02-16,6603,18,0,3311.0,11.0,0.0
China,2023-02-16,9948,23,0,3345.0,5.0,0.0
China,2023-02-16,2876106,13433,0,2866158.0,13410.0,0.0
China,2023-02-16,72131,4515,0,-2803975.0,-8918.0,0.0
China,2023-02-16,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-16,8847,1,0,1410.0,-3.0,0.0
China,2023-02-16,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-16,3423,2,0,-1652.0,2.0,0.0
China,2023-02-16,40764,5,0,37341.0,3.0,0.0
China,2023-02-16,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-16,3510,121,0,-37.0,119.0,0.0
China,2023-02-16,1276,0,0,-2234.0,-121.0,0.0
China,2023-02-16,782,0,0,-494.0,0.0,0.0
China,2023-02-16,7326,5,0,6544.0,5.0,0.0
China,2023-02-16,5880,10,0,-1446.0,5.0,0.0
China,2023-02-16,67040,595,0,61160.0,585.0,0.0
China,2023-02-16,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-16,14567,12,0,7400.0,11.0,0.0
China,2023-02-16,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-16,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-16,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-16,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-16,9743,4,0,6654.0,1.0,0.0
China,2023-02-16,11848,1,0,2105.0,-3.0,0.0
China,2023-02-17,2275,7,0,-9573.0,6.0,0.0
China,2023-02-17,40774,20,0,38499.0,13.0,0.0
China,2023-02-17,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-17,17122,2,0,2407.0,-9.0,0.0
China,2023-02-17,1742,2,0,-15380.0,0.0,0.0
China,2023-02-17,103248,10,0,101506.0,8.0,0.0
China,2023-02-17,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-17,2534,2,0,-10837.0,0.0,0.0
China,2023-02-17,10483,6,0,7949.0,4.0,0.0
China,2023-02-17,3292,7,0,-7191.0,1.0,0.0
China,2023-02-17,6603,18,0,3311.0,11.0,0.0
China,2023-02-17,9948,23,0,3345.0,5.0,0.0
China,2023-02-17,2876106,13435,0,2866158.0,13412.0,0.0
China,2023-02-17,72131,4515,0,-2803975.0,-8920.0,0.0
China,2023-02-17,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-17,8847,1,0,1410.0,-3.0,0.0
China,2023-02-17,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-17,3423,2,0,-1652.0,2.0,0.0
China,2023-02-17,40764,5,0,37341.0,3.0,0.0
China,2023-02-17,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-17,3510,121,0,-37.0,119.0,0.0
China,2023-02-17,1276,0,0,-2234.0,-121.0,0.0
China,2023-02-17,782,0,0,-494.0,0.0,0.0
China,2023-02-17,7326,5,0,6544.0,5.0,0.0
China,2023-02-17,5880,10,0,-1446.0,5.0,0.0
China,2023-02-17,67040,595,0,61160.0,585.0,0.0
China,2023-02-17,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-17,14567,12,0,7400.0,11.0,0.0
China,2023-02-17,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-17,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-17,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-17,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-17,9743,4,0,6654.0,1.0,0.0
China,2023-02-17,11848,1,0,2105.0,-3.0,0.0
China,2023-02-18,2275,7,0,-9573.0,6.0,0.0
China,2023-02-18,40774,20,0,38499.0,13.0,0.0
China,2023-02-18,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-18,17122,2,0,2407.0,-9.0,0.0
China,2023-02-18,1742,2,0,-15380.0,0.0,0.0
China,2023-02-18,103248,10,0,101506.0,8.0,0.0
China,2023-02-18,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-18,2534,2,0,-10837.0,0.0,0.0
China,2023-02-18,10483,6,0,7949.0,4.0,0.0
China,2023-02-18,3292,7,0,-7191.0,1.0,0.0
China,2023-02-18,6603,18,0,3311.0,11.0,0.0
China,2023-02-18,9948,23,0,3345.0,5.0,0.0
China,2023-02-18,2876106,13440,0,2866158.0,13417.0,0.0
China,2023-02-18,72131,4515,0,-2803975.0,-8925.0,0.0
China,2023-02-18,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-18,8847,1,0,1410.0,-3.0,0.0
China,2023-02-18,5075,0,0,-3772.0,-1.0,0.0
China,2023-02-18,3423,2,0,-1652.0,2.0,0.0
China,2023-02-18,40764,5,0,37341.0,3.0,0.0
China,2023-02-18,3547,2,0,-37217.0,-3.0,0.0
China,2023-02-18,3511,121,0,-36.0,119.0,0.0
China,2023-02-18,1276,0,0,-2235.0,-121.0,0.0
China,2023-02-18,782,0,0,-494.0,0.0,0.0
China,2023-02-18,7326,5,0,6544.0,5.0,0.0
China,2023-02-18,5880,10,0,-1446.0,5.0,0.0
China,2023-02-18,67040,595,0,61160.0,585.0,0.0
China,2023-02-18,7167,1,0,-59873.0,-594.0,0.0
China,2023-02-18,14567,12,0,7400.0,11.0,0.0
China,2023-02-18,4392,3,0,-10175.0,-9.0,0.0
China,2023-02-18,1647,0,0,-2745.0,-3.0,0.0
China,2023-02-18,1521816,82195,0,1520169.0,82195.0,0.0
China,2023-02-18,3089,3,0,-1518727.0,-82192.0,0.0
China,2023-02-18,9743,4,0,6654.0,1.0,0.0
China,2023-02-18,11848,1,0,2105.0,-3.0,0.0
China,2023-02-19,2275,7,0,-9573.0,6.0,0.0
China,2023-02-19,40774,20,0,38499.0,13.0,0.0
China,2023-02-19,14715,11,0,-26059.0,-9.0,0.0
China,2023-02-19,17122,2,0,2407.0,-9.0,0.0
China,2023-02-19,1742,2,0,-15380.0,0.0,0.0
China,2023-02-19,103248,10,0,101506.0,8.0,0.0
China,2023-02-19,13371,2,0,-89877.0,-8.0,0.0
China,2023-02-19,2534,2,0,-10837.0,0.0,0.0
China,2023-02-19,10483,6,0,7949.0,4.0,0.0
China,2023-02-19,3292,7,0,-7191.0,1.0,0.0
China,2023-02-19,6603,18,0,3311.0,11.0,0.0
China,2023-02-19,9948,23,0,3345.0,5.0,0.0
China,2023-02-19,2876106,13442,0,2866158.0,13419.0,0.0
China,2023-02-19,72131,4515,0,-2803975.0,-8927.0,0.0
China,2023-02-19,7437,4,0,-64694.0,-4511.0,0.0
China,2023-02-19,8847,1,0,1410.0,-3.0,0.0
China,2023-02-19,5075,0,0,-3772.0,-1.0,0.0
